Customer_ID,Order_Date,Product,Unit_Price,Quantity,Total_Revenue,Total_Cost,Profit,Region,Sales_Channel,Payment_Method
CUST_001285,8/21/2022,Tablet,609.56,2,1219.12,877.77,341.35,North_America,Online,Credit_Card
CUST_002079,8/21/2022,Laptop,2143.69,5,10718.45,8038.84,2679.61,North_America,Direct_Sales,Bank_Transfer
CUST_001632,8/22/2022,Smartphone,524.87,4,2099.48,1469.64,629.84,Europe,Online,Credit_Card
CUST_002305,8/23/2022,Gaming_Console,450.49,3,1351.47,1054.15,297.32,North_America,Retail_Store,Credit_Card
CUST_000088,8/23/2022,Tablet,270.24,4,1080.96,778.29,302.67,North_America,Retail_Store,Debit_Card
CUST_001303,8/24/2022,Tablet,282.38,2,564.76,406.63,158.13,North_America,Retail_Store,Cash
CUST_002216,8/24/2022,Smartphone,354.2,4,1416.8,991.76,425.04,Europe,Direct_Sales,Debit_Card
CUST_001029,8/24/2022,Smartphone,362.75,4,1451,1015.7,435.3,North_America,Online,Debit_Card
CUST_002136,8/24/2022,Gaming_Console,447.96,2,895.92,698.82,197.1,Latin_America,Direct_Sales,PayPal
CUST_001631,8/24/2022,Gaming_Console,380.31,2,760.62,593.28,167.34,Europe,Direct_Sales,Cash
CUST_000147,8/24/2022,Smartphone,411.87,3,1235.61,864.93,370.68,North_America,Retail_Store,Bank_Transfer
CUST_001120,8/25/2022,Camera,726.09,1,726.09,530.05,196.04,Latin_America,Online,Debit_Card
CUST_001708,8/26/2022,Camera,1243.38,3,3730.14,2723,1007.14,Asia_Pacific,Direct_Sales,PayPal
CUST_002362,8/26/2022,Smartwatch,183.28,2,366.56,249.26,117.3,Middle_East_Africa,Direct_Sales,Cash
CUST_001976,8/26/2022,Smartphone,749.98,2,1499.96,1049.97,449.99,North_America,Online,Debit_Card
CUST_001124,8/27/2022,Smartwatch,165.47,5,827.35,562.6,264.75,Middle_East_Africa,Retail_Store,PayPal
CUST_001402,8/27/2022,Gaming_Console,398.35,2,796.7,621.43,175.27,Europe,Retail_Store,Debit_Card
CUST_000218,8/27/2022,Laptop,2106.06,1,2106.06,1579.55,526.51,Latin_America,Online,Credit_Card
CUST_000293,8/30/2022,Speaker,368.11,2,736.22,478.54,257.68,North_America,Retail_Store,Cash
CUST_001764,8/31/2022,Speaker,483.63,3,1450.89,943.08,507.81,Middle_East_Africa,Partner,Debit_Card
CUST_000224,8/31/2022,Smartwatch,204.15,3,612.45,416.47,195.98,Europe,Online,Debit_Card
CUST_002116,9/1/2022,Headphones,378.3,4,1513.2,907.92,605.28,Middle_East_Africa,Retail_Store,Bank_Transfer
CUST_001983,9/2/2022,Speaker,356.94,5,1784.7,1160.06,624.64,North_America,Partner,Bank_Transfer
CUST_001723,9/2/2022,Gaming_Console,320.22,3,960.66,749.31,211.35,Asia_Pacific,Retail_Store,Credit_Card
CUST_001651,9/2/2022,Smartphone,749.66,3,2248.98,1574.29,674.69,Europe,Online,Bank_Transfer
CUST_000509,9/3/2022,Smartwatch,485.64,4,1942.56,1320.94,621.62,Middle_East_Africa,Online,Bank_Transfer
CUST_001418,9/3/2022,Headphones,202.62,1,202.62,121.57,81.05,Latin_America,Retail_Store,Credit_Card
CUST_000833,9/3/2022,Speaker,169.18,1,169.18,109.97,59.21,Latin_America,Retail_Store,PayPal
CUST_000926,9/4/2022,Smartwatch,404.07,2,808.14,549.54,258.6,Europe,Online,Cash
CUST_000777,9/4/2022,Camera,458.04,4,1832.16,1337.48,494.68,North_America,Partner,Cash
CUST_000803,9/5/2022,Speaker,265.75,2,531.5,345.48,186.02,Europe,Online,Debit_Card
CUST_001032,9/5/2022,Gaming_Console,422.84,1,422.84,329.82,93.02,Asia_Pacific,Retail_Store,Bank_Transfer
CUST_002347,9/5/2022,Tablet,372,3,1116,803.52,312.48,Asia_Pacific,Retail_Store,Credit_Card
CUST_000567,9/5/2022,Gaming_Console,383.13,3,1149.39,896.52,252.87,Europe,Partner,Cash
CUST_001148,9/6/2022,Camera,1494.25,5,7471.25,5454.01,2017.24,Europe,Online,PayPal
CUST_002025,9/6/2022,Camera,1420.92,3,4262.76,3111.81,1150.95,Europe,Direct_Sales,Debit_Card
CUST_000681,9/7/2022,Smartphone,1003.76,5,5018.8,3513.16,1505.64,Europe,Direct_Sales,Credit_Card
CUST_001267,9/7/2022,Headphones,105.71,4,422.84,253.7,169.14,Asia_Pacific,Direct_Sales,PayPal
CUST_000847,9/8/2022,Headphones,248.01,1,248.01,148.81,99.2,Middle_East_Africa,Retail_Store,Credit_Card
CUST_001850,9/8/2022,Speaker,473.36,4,1893.44,1230.74,662.7,Europe,Direct_Sales,Bank_Transfer
CUST_000669,9/8/2022,Smartwatch,333.65,5,1668.25,1134.41,533.84,Middle_East_Africa,Partner,Debit_Card
CUST_001675,9/8/2022,Camera,1048.26,4,4193.04,3060.92,1132.12,Middle_East_Africa,Partner,Credit_Card
CUST_001693,9/9/2022,Camera,819.56,1,819.56,598.28,221.28,Asia_Pacific,Retail_Store,Bank_Transfer
CUST_002282,9/10/2022,Gaming_Console,394.87,5,1974.35,1539.99,434.36,Asia_Pacific,Retail_Store,Credit_Card
CUST_000105,9/10/2022,Gaming_Console,489.96,5,2449.8,1910.84,538.96,North_America,Retail_Store,Debit_Card
CUST_000075,9/10/2022,Tablet,570.95,1,570.95,411.08,159.87,Europe,Direct_Sales,Cash
CUST_002020,9/10/2022,Laptop,1704.25,3,5112.75,3834.56,1278.19,Latin_America,Retail_Store,Credit_Card
CUST_002442,9/11/2022,Speaker,397.94,5,1989.7,1293.31,696.39,Asia_Pacific,Retail_Store,PayPal
CUST_002374,9/12/2022,Camera,563.22,2,1126.44,822.3,304.14,Middle_East_Africa,Direct_Sales,Bank_Transfer
CUST_001178,9/12/2022,Headphones,336.89,1,336.89,202.13,134.76,North_America,Retail_Store,Cash
CUST_000878,9/12/2022,Camera,1146.34,2,2292.68,1673.66,619.02,Europe,Partner,Debit_Card
CUST_000588,9/13/2022,Tablet,537.99,5,2689.95,1936.76,753.19,Asia_Pacific,Direct_Sales,Debit_Card
CUST_000051,9/13/2022,Tablet,301.7,1,301.7,217.22,84.48,Europe,Partner,Debit_Card
CUST_002457,9/14/2022,Gaming_Console,459.45,3,1378.35,1075.11,303.24,Latin_America,Retail_Store,Bank_Transfer
CUST_000253,9/14/2022,Smartphone,1104.69,2,2209.38,1546.57,662.81,Middle_East_Africa,Partner,Credit_Card
CUST_001729,9/14/2022,Headphones,166.58,5,832.9,499.74,333.16,North_America,Partner,Credit_Card
CUST_001785,9/14/2022,Smartwatch,207.23,1,207.23,140.92,66.31,North_America,Partner,Cash
CUST_002367,9/14/2022,Laptop,2339.33,2,4678.66,3508.99,1169.67,Europe,Retail_Store,PayPal
CUST_001137,9/15/2022,Smartphone,722.12,5,3610.6,2527.42,1083.18,Europe,Retail_Store,Bank_Transfer
CUST_000027,9/16/2022,Camera,581.12,3,1743.36,1272.65,470.71,North_America,Retail_Store,Cash
CUST_001885,9/16/2022,Smartphone,869.96,1,869.96,608.97,260.99,Asia_Pacific,Partner,Cash
CUST_000883,9/16/2022,Camera,1392.64,4,5570.56,4066.51,1504.05,Middle_East_Africa,Retail_Store,Credit_Card
CUST_002408,9/17/2022,Speaker,88.76,2,177.52,115.39,62.13,Middle_East_Africa,Retail_Store,Debit_Card
CUST_000231,9/18/2022,Tablet,252.19,4,1008.76,726.31,282.45,Asia_Pacific,Online,Debit_Card
CUST_001787,9/18/2022,Laptop,1273.57,4,5094.28,3820.71,1273.57,Europe,Retail_Store,Bank_Transfer
CUST_000235,9/19/2022,Speaker,414.92,4,1659.68,1078.79,580.89,North_America,Partner,PayPal
CUST_002083,9/19/2022,Laptop,2443.87,4,9775.48,7331.61,2443.87,Europe,Online,PayPal
CUST_000355,9/20/2022,Speaker,370.48,1,370.48,240.81,129.67,Latin_America,Direct_Sales,Credit_Card
CUST_001895,9/20/2022,Tablet,361.22,5,1806.1,1300.39,505.71,Asia_Pacific,Online,Credit_Card
CUST_000317,9/20/2022,Camera,1345.36,5,6726.8,4910.56,1816.24,North_America,Retail_Store,Cash
CUST_000718,9/21/2022,Camera,1332.13,4,5328.52,3889.82,1438.7,Latin_America,Partner,Cash
CUST_001414,9/21/2022,Headphones,52.48,4,209.92,125.95,83.97,Latin_America,Direct_Sales,PayPal
CUST_002157,9/21/2022,Speaker,459.17,2,918.34,596.92,321.42,North_America,Direct_Sales,Bank_Transfer
CUST_001386,9/22/2022,Gaming_Console,396.45,2,792.9,618.46,174.44,Europe,Partner,Debit_Card
CUST_001657,9/22/2022,Smartwatch,392.54,2,785.08,533.85,251.23,Europe,Online,Debit_Card
CUST_001840,9/22/2022,Tablet,493.9,5,2469.5,1778.04,691.46,Latin_America,Direct_Sales,Debit_Card
CUST_000683,9/22/2022,Camera,1379.45,5,6897.25,5034.99,1862.26,Europe,Online,PayPal
CUST_000631,9/23/2022,Smartwatch,575.13,3,1725.39,1173.27,552.12,Middle_East_Africa,Partner,Bank_Transfer
CUST_002124,9/23/2022,Gaming_Console,357.95,5,1789.75,1396.01,393.74,Middle_East_Africa,Retail_Store,Credit_Card
CUST_001924,9/23/2022,Laptop,2202.83,3,6608.49,4956.37,1652.12,North_America,Online,Debit_Card
CUST_001380,9/23/2022,Gaming_Console,324.99,5,1624.95,1267.46,357.49,North_America,Online,Credit_Card
CUST_000308,9/24/2022,Tablet,301.07,2,602.14,433.54,168.6,Europe,Retail_Store,Credit_Card
CUST_001346,9/25/2022,Smartphone,968.97,3,2906.91,2034.84,872.07,Latin_America,Direct_Sales,Credit_Card
CUST_001482,9/25/2022,Smartwatch,582.84,1,582.84,396.33,186.51,North_America,Online,Credit_Card
CUST_000988,9/27/2022,Headphones,272.48,2,544.96,326.98,217.98,Europe,Retail_Store,Bank_Transfer
CUST_001487,9/28/2022,Laptop,1315.58,4,5262.32,3946.74,1315.58,Middle_East_Africa,Direct_Sales,Debit_Card
CUST_001424,9/28/2022,Tablet,701.53,4,2806.12,2020.41,785.71,Latin_America,Online,PayPal
CUST_002267,9/28/2022,Laptop,2020.61,4,8082.44,6061.83,2020.61,Europe,Retail_Store,Debit_Card
CUST_001948,9/29/2022,Gaming_Console,367.45,2,734.9,573.22,161.68,North_America,Retail_Store,Debit_Card
CUST_000974,9/30/2022,Gaming_Console,364.08,1,364.08,283.98,80.1,Asia_Pacific,Direct_Sales,PayPal
CUST_000742,9/30/2022,Speaker,284.17,2,568.34,369.42,198.92,Asia_Pacific,Online,PayPal
CUST_000996,9/30/2022,Smartwatch,406.68,2,813.36,553.08,260.28,Asia_Pacific,Online,Cash
CUST_002052,10/1/2022,Headphones,315.05,1,315.05,189.03,126.02,Latin_America,Direct_Sales,Bank_Transfer
CUST_000260,10/1/2022,Gaming_Console,378.5,3,1135.5,885.69,249.81,Middle_East_Africa,Online,Credit_Card
CUST_001393,10/2/2022,Smartwatch,421.1,5,2105.5,1431.74,673.76,Asia_Pacific,Direct_Sales,Credit_Card
CUST_002285,10/2/2022,Headphones,168.35,4,673.4,404.04,269.36,Latin_America,Partner,Cash
CUST_001162,10/3/2022,Smartphone,915.58,4,3662.32,2563.62,1098.7,Middle_East_Africa,Online,Bank_Transfer
CUST_001406,10/3/2022,Tablet,589.07,3,1767.21,1272.39,494.82,Latin_America,Direct_Sales,Bank_Transfer
CUST_000004,10/4/2022,Laptop,1317.21,5,6586.05,4939.54,1646.51,Latin_America,Online,Credit_Card
CUST_000487,10/4/2022,Gaming_Console,470.37,4,1881.48,1467.55,413.93,Asia_Pacific,Online,Credit_Card
CUST_000372,10/4/2022,Speaker,228.37,4,913.48,593.76,319.72,Asia_Pacific,Direct_Sales,PayPal
CUST_000587,10/5/2022,Smartphone,911.59,1,911.59,638.11,273.48,Middle_East_Africa,Direct_Sales,Cash
CUST_002002,10/5/2022,Smartwatch,172.51,5,862.55,586.53,276.02,North_America,Direct_Sales,Credit_Card
CUST_001757,10/5/2022,Smartwatch,165.66,5,828.3,563.24,265.06,Asia_Pacific,Partner,PayPal
CUST_002387,10/6/2022,Gaming_Console,463.32,3,1389.96,1084.17,305.79,Asia_Pacific,Direct_Sales,Credit_Card
CUST_002398,10/6/2022,Camera,1232.09,4,4928.36,3597.7,1330.66,Latin_America,Direct_Sales,Debit_Card
CUST_000337,10/6/2022,Headphones,390.96,5,1954.8,1172.88,781.92,Latin_America,Direct_Sales,Bank_Transfer
CUST_000081,10/6/2022,Laptop,1205,1,1205,903.75,301.25,North_America,Retail_Store,Bank_Transfer
CUST_001629,10/6/2022,Speaker,106.23,4,424.92,276.2,148.72,Middle_East_Africa,Retail_Store,PayPal
CUST_000595,10/6/2022,Smartwatch,166.91,5,834.55,567.49,267.06,North_America,Online,Cash
CUST_002195,10/8/2022,Tablet,353.69,5,1768.45,1273.28,495.17,Asia_Pacific,Direct_Sales,PayPal
CUST_002341,10/8/2022,Headphones,85.69,2,171.38,102.83,68.55,Latin_America,Online,Bank_Transfer
CUST_000653,10/10/2022,Speaker,312.42,1,312.42,203.07,109.35,Middle_East_Africa,Online,Debit_Card
CUST_000810,10/10/2022,Camera,698.64,4,2794.56,2040.03,754.53,Latin_America,Online,PayPal
CUST_001213,10/10/2022,Smartphone,425.37,4,1701.48,1191.04,510.44,Latin_America,Direct_Sales,Cash
CUST_002373,10/10/2022,Gaming_Console,410.33,3,1230.99,960.17,270.82,North_America,Partner,Debit_Card
CUST_000834,10/10/2022,Laptop,2494.75,2,4989.5,3742.12,1247.38,North_America,Retail_Store,Bank_Transfer
CUST_002295,10/10/2022,Speaker,432.08,3,1296.24,842.56,453.68,North_America,Direct_Sales,Cash
CUST_000185,10/12/2022,Headphones,296.38,1,296.38,177.83,118.55,Middle_East_Africa,Direct_Sales,PayPal
CUST_000658,10/12/2022,Camera,1141.01,5,5705.05,4164.69,1540.36,Latin_America,Partner,Cash
CUST_000176,10/13/2022,Speaker,317.23,2,634.46,412.4,222.06,North_America,Retail_Store,PayPal
CUST_002273,10/13/2022,Laptop,2084.08,5,10420.4,7815.3,2605.1,Asia_Pacific,Direct_Sales,Credit_Card
CUST_000456,10/13/2022,Laptop,821.09,4,3284.36,2463.27,821.09,North_America,Retail_Store,PayPal
CUST_002152,10/13/2022,Headphones,288.05,2,576.1,345.66,230.44,Latin_America,Direct_Sales,Cash
CUST_000300,10/14/2022,Speaker,427.27,5,2136.35,1388.63,747.72,North_America,Retail_Store,Bank_Transfer
CUST_000517,10/14/2022,Camera,421.03,5,2105.15,1536.76,568.39,Asia_Pacific,Partner,Debit_Card
CUST_001478,10/15/2022,Smartphone,432.71,2,865.42,605.79,259.63,Europe,Retail_Store,Credit_Card
CUST_002424,10/15/2022,Tablet,343.77,5,1718.85,1237.57,481.28,Latin_America,Direct_Sales,Credit_Card
CUST_000329,10/15/2022,Camera,1249.89,4,4999.56,3649.68,1349.88,Middle_East_Africa,Online,Bank_Transfer
CUST_001298,10/16/2022,Gaming_Console,328.1,4,1312.4,1023.67,288.73,Asia_Pacific,Direct_Sales,Bank_Transfer
CUST_001794,10/16/2022,Laptop,2005.83,5,10029.15,7521.86,2507.29,Latin_America,Partner,PayPal
CUST_001277,10/16/2022,Gaming_Console,413.76,5,2068.8,1613.66,455.14,North_America,Retail_Store,Credit_Card
CUST_000620,10/16/2022,Smartwatch,503.19,3,1509.57,1026.51,483.06,Middle_East_Africa,Direct_Sales,Bank_Transfer
CUST_000527,10/17/2022,Camera,841.44,3,2524.32,1842.75,681.57,Middle_East_Africa,Partner,Cash
CUST_002046,10/17/2022,Smartphone,702.86,2,1405.72,984,421.72,Asia_Pacific,Online,Cash
CUST_002248,10/17/2022,Headphones,241.73,5,1208.65,725.19,483.46,Asia_Pacific,Partner,Bank_Transfer
CUST_001776,10/19/2022,Laptop,1960.64,2,3921.28,2940.96,980.32,Latin_America,Online,Bank_Transfer
CUST_002147,10/21/2022,Smartphone,618.84,5,3094.2,2165.94,928.26,Asia_Pacific,Direct_Sales,Bank_Transfer
CUST_002107,10/21/2022,Speaker,334.65,4,1338.6,870.09,468.51,North_America,Retail_Store,Credit_Card
CUST_000295,10/21/2022,Headphones,94.01,5,470.05,282.03,188.02,Latin_America,Direct_Sales,Debit_Card
CUST_000966,10/22/2022,Smartwatch,379,2,758,515.44,242.56,Asia_Pacific,Retail_Store,Debit_Card
CUST_001316,10/22/2022,Speaker,380.17,4,1520.68,988.44,532.24,Middle_East_Africa,Retail_Store,Credit_Card
CUST_001445,10/22/2022,Headphones,302.12,3,906.36,543.82,362.54,Europe,Partner,Cash
CUST_000712,10/23/2022,Gaming_Console,437.14,3,1311.42,1022.91,288.51,Latin_America,Direct_Sales,Debit_Card
CUST_001931,10/23/2022,Headphones,225.47,5,1127.35,676.41,450.94,Middle_East_Africa,Retail_Store,Bank_Transfer
CUST_000640,10/23/2022,Tablet,475.36,3,1426.08,1026.78,399.3,Europe,Online,PayPal
CUST_001770,10/23/2022,Laptop,1248.47,3,3745.41,2809.06,936.35,Latin_America,Retail_Store,Credit_Card
CUST_001601,10/23/2022,Tablet,566.52,5,2832.6,2039.47,793.13,Europe,Direct_Sales,Bank_Transfer
CUST_001597,10/23/2022,Tablet,497.39,2,994.78,716.24,278.54,Europe,Direct_Sales,Cash
CUST_001441,10/24/2022,Tablet,254.56,4,1018.24,733.13,285.11,Latin_America,Online,Credit_Card
CUST_002027,10/24/2022,Headphones,392.19,2,784.38,470.63,313.75,North_America,Partner,Debit_Card
CUST_002268,10/25/2022,Headphones,180.31,3,540.93,324.56,216.37,Middle_East_Africa,Online,PayPal
CUST_001278,10/25/2022,Smartphone,572.65,3,1717.95,1202.57,515.38,Europe,Partner,Cash
CUST_000318,10/25/2022,Speaker,484.43,4,1937.72,1259.52,678.2,North_America,Direct_Sales,Cash
CUST_002264,10/26/2022,Headphones,201.74,3,605.22,363.13,242.09,Middle_East_Africa,Partner,Cash
CUST_001724,10/27/2022,Smartphone,350.17,4,1400.68,980.48,420.2,Middle_East_Africa,Direct_Sales,PayPal
CUST_002085,10/27/2022,Smartphone,1130.19,1,1130.19,791.13,339.06,Europe,Partner,PayPal
CUST_002167,10/27/2022,Camera,1445.78,1,1445.78,1055.42,390.36,North_America,Partner,Cash
CUST_000271,10/28/2022,Tablet,331.53,4,1326.12,954.81,371.31,Middle_East_Africa,Direct_Sales,Cash
CUST_001929,10/28/2022,Smartphone,401.02,4,1604.08,1122.86,481.22,Europe,Online,Cash
CUST_001993,10/28/2022,Speaker,86.28,5,431.4,280.41,150.99,North_America,Retail_Store,Bank_Transfer
CUST_000092,10/28/2022,Headphones,172.58,4,690.32,414.19,276.13,Asia_Pacific,Online,Bank_Transfer
CUST_001280,10/29/2022,Gaming_Console,456.58,3,1369.74,1068.4,301.34,Asia_Pacific,Online,Cash
CUST_001315,10/30/2022,Gaming_Console,322.48,2,644.96,503.07,141.89,Latin_America,Direct_Sales,PayPal
CUST_001847,10/30/2022,Smartphone,960.26,1,960.26,672.18,288.08,Middle_East_Africa,Retail_Store,Cash
CUST_002426,10/31/2022,Smartwatch,158.88,3,476.64,324.12,152.52,Middle_East_Africa,Retail_Store,PayPal
CUST_000511,10/31/2022,Headphones,219.19,2,438.38,263.03,175.35,Latin_America,Retail_Store,PayPal
CUST_001936,10/31/2022,Smartphone,776.49,4,3105.96,2174.17,931.79,Europe,Online,Bank_Transfer
CUST_000501,11/1/2022,Smartwatch,393.77,5,1968.85,1338.82,630.03,Asia_Pacific,Partner,PayPal
CUST_000599,11/2/2022,Gaming_Console,365.06,1,365.06,284.75,80.31,Asia_Pacific,Partner,Credit_Card
CUST_001026,11/3/2022,Tablet,574.03,4,2296.12,1653.21,642.91,North_America,Retail_Store,Debit_Card
CUST_000118,11/4/2022,Laptop,1673.78,4,6695.12,5021.34,1673.78,Europe,Partner,Credit_Card
CUST_002064,11/4/2022,Headphones,218.09,5,1090.45,654.27,436.18,Latin_America,Direct_Sales,Bank_Transfer
CUST_002317,11/4/2022,Gaming_Console,466.26,1,466.26,363.68,102.58,Middle_East_Africa,Direct_Sales,PayPal
CUST_000363,11/4/2022,Speaker,121.19,2,242.38,157.55,84.83,Latin_America,Retail_Store,Bank_Transfer
CUST_001633,11/4/2022,Tablet,443.65,5,2218.25,1597.14,621.11,Latin_America,Online,Cash
CUST_000955,11/6/2022,Smartphone,366.03,1,366.03,256.22,109.81,Middle_East_Africa,Direct_Sales,Cash
CUST_002128,11/6/2022,Tablet,746.21,4,2984.84,2149.08,835.76,Asia_Pacific,Partner,Bank_Transfer
CUST_001279,11/6/2022,Headphones,294.42,3,883.26,529.96,353.3,Latin_America,Retail_Store,Debit_Card
CUST_002386,11/6/2022,Camera,493.09,2,986.18,719.91,266.27,North_America,Direct_Sales,Cash
CUST_000199,11/6/2022,Smartphone,656.98,5,3284.9,2299.43,985.47,North_America,Retail_Store,Bank_Transfer
CUST_001810,11/7/2022,Headphones,177.78,5,888.9,533.34,355.56,Asia_Pacific,Direct_Sales,Bank_Transfer
CUST_001616,11/7/2022,Tablet,367.32,4,1469.28,1057.88,411.4,Asia_Pacific,Partner,Debit_Card
CUST_002205,11/8/2022,Laptop,997.23,1,997.23,747.92,249.31,Europe,Direct_Sales,Credit_Card
CUST_000987,11/10/2022,Speaker,372.56,3,1117.68,726.49,391.19,North_America,Online,Cash
CUST_000443,11/10/2022,Tablet,590.69,1,590.69,425.3,165.39,Middle_East_Africa,Direct_Sales,PayPal
CUST_001806,11/11/2022,Camera,766.31,5,3831.55,2797.03,1034.52,North_America,Online,Debit_Card
CUST_000586,11/11/2022,Tablet,651.06,5,3255.3,2343.82,911.48,Europe,Online,Credit_Card
CUST_000950,11/13/2022,Camera,556.19,4,2224.76,1624.07,600.69,Latin_America,Partner,Debit_Card
CUST_000597,11/13/2022,Headphones,130.65,3,391.95,235.17,156.78,Latin_America,Direct_Sales,Bank_Transfer
CUST_001737,11/13/2022,Gaming_Console,477.51,4,1910.04,1489.83,420.21,Europe,Direct_Sales,Credit_Card
CUST_001383,11/13/2022,Tablet,673.04,1,673.04,484.59,188.45,North_America,Retail_Store,Cash
CUST_000623,11/14/2022,Laptop,2054.4,2,4108.8,3081.6,1027.2,Latin_America,Online,Credit_Card
CUST_000898,11/15/2022,Laptop,894.21,3,2682.63,2011.97,670.66,North_America,Direct_Sales,Bank_Transfer
CUST_001639,11/15/2022,Smartwatch,498.21,3,1494.63,1016.35,478.28,Latin_America,Online,Credit_Card
CUST_002405,11/15/2022,Speaker,200.93,5,1004.65,653.02,351.63,Europe,Direct_Sales,Debit_Card
CUST_001742,11/15/2022,Laptop,1915.45,4,7661.8,5746.35,1915.45,Asia_Pacific,Partner,Cash
CUST_000399,11/15/2022,Gaming_Console,329.8,5,1649,1286.22,362.78,Latin_America,Retail_Store,Debit_Card
CUST_001432,11/16/2022,Laptop,1056.04,1,1056.04,792.03,264.01,Asia_Pacific,Direct_Sales,Credit_Card
CUST_002160,11/17/2022,Smartphone,1104.87,1,1104.87,773.41,331.46,Europe,Direct_Sales,Debit_Card
CUST_002043,11/17/2022,Tablet,379.76,3,1139.28,820.28,319,Asia_Pacific,Retail_Store,Cash
CUST_000338,11/17/2022,Laptop,1941.65,4,7766.6,5824.95,1941.65,Europe,Direct_Sales,Credit_Card
CUST_000052,11/19/2022,Speaker,109.57,2,219.14,142.44,76.7,Europe,Partner,PayPal
CUST_001654,11/20/2022,Laptop,1374.84,5,6874.2,5155.65,1718.55,Asia_Pacific,Retail_Store,Credit_Card
CUST_002318,11/20/2022,Smartwatch,363.88,4,1455.52,989.75,465.77,Latin_America,Direct_Sales,Credit_Card
CUST_001886,11/21/2022,Speaker,213.63,2,427.26,277.72,149.54,Europe,Direct_Sales,Cash
CUST_001467,11/21/2022,Laptop,971.98,3,2915.94,2186.95,728.99,North_America,Partner,Cash
CUST_001852,11/22/2022,Smartwatch,371.88,4,1487.52,1011.51,476.01,Europe,Online,Bank_Transfer
CUST_000944,11/24/2022,Tablet,767.45,3,2302.35,1657.69,644.66,North_America,Online,Credit_Card
CUST_001319,11/25/2022,Headphones,280.44,4,1121.76,673.06,448.7,Latin_America,Direct_Sales,Credit_Card
CUST_001425,11/25/2022,Smartphone,450.09,2,900.18,630.13,270.05,Europe,Partner,PayPal
CUST_001087,11/25/2022,Laptop,840.87,2,1681.74,1261.31,420.43,Latin_America,Partner,Credit_Card
CUST_002134,11/25/2022,Speaker,382.07,5,1910.35,1241.73,668.62,North_America,Retail_Store,Credit_Card
CUST_000375,11/25/2022,Smartphone,900.62,3,2701.86,1891.3,810.56,North_America,Direct_Sales,Bank_Transfer
CUST_001228,11/26/2022,Speaker,416.94,2,833.88,542.02,291.86,Latin_America,Retail_Store,Cash
CUST_001186,11/26/2022,Speaker,493.17,1,493.17,320.56,172.61,Europe,Online,PayPal
CUST_002227,11/26/2022,Gaming_Console,378.14,3,1134.42,884.85,249.57,Asia_Pacific,Online,Bank_Transfer
CUST_002223,11/27/2022,Camera,588.67,4,2354.68,1718.92,635.76,North_America,Direct_Sales,Bank_Transfer
CUST_001330,11/29/2022,Smartwatch,413.54,4,1654.16,1124.83,529.33,Asia_Pacific,Retail_Store,Credit_Card
CUST_002093,11/29/2022,Camera,1144.91,2,2289.82,1671.57,618.25,Middle_East_Africa,Partner,Bank_Transfer
CUST_002229,11/30/2022,Smartphone,527.53,1,527.53,369.27,158.26,Middle_East_Africa,Direct_Sales,Bank_Transfer
CUST_001684,11/30/2022,Tablet,241.79,2,483.58,348.18,135.4,Middle_East_Africa,Online,Bank_Transfer
CUST_001444,12/1/2022,Camera,934.65,1,934.65,682.29,252.36,Europe,Retail_Store,Cash
CUST_002234,12/1/2022,Smartphone,877.34,3,2632.02,1842.41,789.61,Asia_Pacific,Retail_Store,Credit_Card
CUST_002024,12/1/2022,Speaker,218.97,2,437.94,284.66,153.28,Latin_America,Retail_Store,Debit_Card
CUST_002194,12/2/2022,Gaming_Console,407.88,4,1631.52,1272.59,358.93,Middle_East_Africa,Partner,Debit_Card
CUST_000613,12/2/2022,Gaming_Console,323.7,3,971.1,757.46,213.64,Asia_Pacific,Direct_Sales,PayPal
CUST_001627,12/2/2022,Tablet,473.2,1,473.2,340.7,132.5,Europe,Direct_Sales,Credit_Card
CUST_001168,12/2/2022,Headphones,249.32,1,249.32,149.59,99.73,North_America,Online,Debit_Card
CUST_000608,12/3/2022,Camera,1241.19,5,6205.95,4530.34,1675.61,North_America,Online,PayPal
CUST_000127,12/3/2022,Smartphone,1081.47,1,1081.47,757.03,324.44,Asia_Pacific,Online,Bank_Transfer
CUST_002368,12/3/2022,Tablet,520.46,1,520.46,374.73,145.73,Middle_East_Africa,Retail_Store,Debit_Card
CUST_001422,12/4/2022,Tablet,623.46,1,623.46,448.89,174.57,Asia_Pacific,Online,PayPal
CUST_001568,12/5/2022,Camera,407.18,3,1221.54,891.72,329.82,North_America,Online,Cash
CUST_001607,12/5/2022,Camera,1234.9,4,4939.6,3605.91,1333.69,North_America,Partner,Cash
CUST_000692,12/6/2022,Headphones,102.71,1,102.71,61.63,41.08,Middle_East_Africa,Partner,Cash
CUST_000025,12/6/2022,Gaming_Console,476.66,2,953.32,743.59,209.73,Latin_America,Online,Credit_Card
CUST_000503,12/7/2022,Gaming_Console,435.48,5,2177.4,1698.37,479.03,Latin_America,Partner,Bank_Transfer
CUST_001665,12/7/2022,Speaker,119.8,1,119.8,77.87,41.93,Asia_Pacific,Partner,Cash
CUST_001945,12/7/2022,Smartphone,1049.5,1,1049.5,734.65,314.85,Latin_America,Online,PayPal
CUST_001540,12/8/2022,Smartphone,630.45,4,2521.8,1765.26,756.54,North_America,Retail_Store,Bank_Transfer
CUST_001801,12/8/2022,Smartwatch,163.05,1,163.05,110.87,52.18,Latin_America,Retail_Store,Cash
